countryregion,countrycode,date,cases,death,popdata2019
United Arab Emirates,ARE,08-Mar-20,16,0,9770526
United Arab Emirates,ARE,10-Mar-20,14,0,9770526
United Arab Emirates,ARE,11-Mar-20,15,0,9770526
United Arab Emirates,ARE,13-Mar-20,11,0,9770526
United Arab Emirates,ARE,15-Mar-20,0,0,9770526
United Arab Emirates,ARE,16-Mar-20,1,0,9770526
United Arab Emirates,ARE,17-Mar-20,12,0,9770526
United Arab Emirates,ARE,18-Mar-20,15,0,9770526
United Arab Emirates,ARE,19-Mar-20,0,0,9770526
United Arab Emirates,ARE,20-Mar-20,27,0,9770526
United Arab Emirates,ARE,21-Mar-20,0,0,9770526
United Arab Emirates,ARE,22-Mar-20,13,2,9770526
United Arab Emirates,ARE,23-Mar-20,0,0,9770526
United Arab Emirates,ARE,24-Mar-20,45,0,9770526
United Arab Emirates,ARE,25-Mar-20,50,0,9770526
United Arab Emirates,ARE,26-Mar-20,85,0,9770526
United Arab Emirates,ARE,27-Mar-20,0,0,9770526
United Arab Emirates,ARE,28-Mar-20,72,0,9770526
United Arab Emirates,ARE,29-Mar-20,63,0,9770526
United Arab Emirates,ARE,30-Mar-20,0,0,9770526
United Arab Emirates,ARE,31-Mar-20,143,3,9770526
United Arab Emirates,ARE,01-Apr-20,53,1,9770526
United Arab Emirates,ARE,02-Apr-20,0,0,9770526
United Arab Emirates,ARE,03-Apr-20,360,2,9770526
United Arab Emirates,ARE,04-Apr-20,0,0,9770526
United Arab Emirates,ARE,05-Apr-20,481,2,9770526
United Arab Emirates,ARE,06-Apr-20,294,0,9770526
United Arab Emirates,ARE,07-Apr-20,277,1,9770526
United Arab Emirates,ARE,08-Apr-20,283,1,9770526
United Arab Emirates,ARE,09-Apr-20,300,0,9770526
United Arab Emirates,ARE,10-Apr-20,331,2,9770526
United Arab Emirates,ARE,11-Apr-20,370,2,9770526
United Arab Emirates,ARE,12-Apr-20,376,4,9770526
United Arab Emirates,ARE,13-Apr-20,387,2,9770526
United Arab Emirates,ARE,14-Apr-20,398,3,9770526
United Arab Emirates,ARE,15-Apr-20,412,3,9770526
United Arab Emirates,ARE,16-Apr-20,432,5,9770526
United Arab Emirates,ARE,17-Apr-20,460,0,9770526
United Arab Emirates,ARE,18-Apr-20,0,2,9770526
United Arab Emirates,ARE,19-Apr-20,477,2,9770526
United Arab Emirates,ARE,20-Apr-20,479,4,9770526
United Arab Emirates,ARE,21-Apr-20,484,2,9770526
United Arab Emirates,ARE,22-Apr-20,490,3,9770526
United Arab Emirates,ARE,23-Apr-20,483,6,9770526
United Arab Emirates,ARE,24-Apr-20,518,4,9770526
United Arab Emirates,ARE,25-Apr-20,525,8,9770526
United Arab Emirates,ARE,26-Apr-20,532,0,9770526
United Arab Emirates,ARE,27-Apr-20,536,12,9770526
United Arab Emirates,ARE,28-Apr-20,490,6,9770526
United Arab Emirates,ARE,29-Apr-20,541,7,9770526
United Arab Emirates,ARE,30-Apr-20,549,9,9770526
United Arab Emirates,ARE,01-May-20,552,7,9770526
United Arab Emirates,ARE,02-May-20,557,6,9770526
United Arab Emirates,ARE,03-May-20,561,8,9770526
United Arab Emirates,ARE,04-May-20,564,7,9770526
United Arab Emirates,ARE,05-May-20,567,11,9770526
United Arab Emirates,ARE,06-May-20,462,9,9770526
United Arab Emirates,ARE,07-May-20,546,11,9770526
United Arab Emirates,ARE,08-May-20,502,8,9770526
United Arab Emirates,ARE,09-May-20,553,9,9770526
United Arab Emirates,ARE,10-May-20,624,11,9770526
United Arab Emirates,ARE,11-May-20,781,13,9770526
United Arab Emirates,ARE,12-May-20,680,3,9770526
United Arab Emirates,ARE,13-May-20,783,2,9770526
United Arab Emirates,ARE,14-May-20,725,3,9770526
United Arab Emirates,ARE,15-May-20,698,2,9770526
United Arab Emirates,ARE,16-May-20,747,2,9770526
United Arab Emirates,ARE,17-May-20,796,4,9770526
United Arab Emirates,ARE,18-May-20,731,6,9770526
United Arab Emirates,ARE,19-May-20,832,4,9770526
United Arab Emirates,ARE,20-May-20,873,3,9770526
United Arab Emirates,ARE,21-May-20,941,6,9770526
United Arab Emirates,ARE,22-May-20,894,4,9770526
United Arab Emirates,ARE,23-May-20,994,4,9770526
United Arab Emirates,ARE,24-May-20,812,3,9770526
United Arab Emirates,ARE,25-May-20,781,1,9770526
United Arab Emirates,ARE,26-May-20,822,3,9770526
United Arab Emirates,ARE,27-May-20,779,5,9770526
United Arab Emirates,ARE,28-May-20,883,2,9770526
United Arab Emirates,ARE,29-May-20,563,3,9770526
United Arab Emirates,ARE,30-May-20,638,2,9770526
United Kingdom,GBR,31-Jan-20,2,0,66647112
United Kingdom,GBR,01-Feb-20,0,0,66647112
United Kingdom,GBR,02-Feb-20,0,0,66647112
United Kingdom,GBR,03-Feb-20,0,0,66647112
United Kingdom,GBR,04-Feb-20,0,0,66647112
United Kingdom,GBR,05-Feb-20,0,0,66647112
United Kingdom,GBR,06-Feb-20,0,0,66647112
United Kingdom,GBR,07-Feb-20,1,0,66647112
United Kingdom,GBR,08-Feb-20,0,0,66647112
United Kingdom,GBR,09-Feb-20,1,0,66647112
United Kingdom,GBR,10-Feb-20,0,0,66647112
United Kingdom,GBR,11-Feb-20,4,0,66647112
United Kingdom,GBR,12-Feb-20,0,0,66647112
United Kingdom,GBR,13-Feb-20,1,0,66647112
United Kingdom,GBR,14-Feb-20,0,0,66647112
United Kingdom,GBR,15-Feb-20,0,0,66647112
United Kingdom,GBR,16-Feb-20,0,0,66647112
United Kingdom,GBR,17-Feb-20,0,0,66647112
United Kingdom,GBR,18-Feb-20,0,0,66647112
United Kingdom,GBR,19-Feb-20,0,0,66647112
United Kingdom,GBR,20-Feb-20,0,0,66647112
United Kingdom,GBR,21-Feb-20,0,0,66647112
United Kingdom,GBR,22-Feb-20,0,0,66647112
United Kingdom,GBR,23-Feb-20,0,0,66647112
United Kingdom,GBR,24-Feb-20,4,0,66647112
United Kingdom,GBR,25-Feb-20,0,0,66647112
United Kingdom,GBR,26-Feb-20,0,0,66647112
United Kingdom,GBR,27-Feb-20,0,0,66647112
United Kingdom,GBR,28-Feb-20,3,0,66647112
United Kingdom,GBR,29-Feb-20,2,0,66647112
United Kingdom,GBR,01-Mar-20,5,0,66647112
United Kingdom,GBR,02-Mar-20,13,0,66647112
United Kingdom,GBR,03-Mar-20,4,0,66647112
United Kingdom,GBR,04-Mar-20,11,0,66647112
United Kingdom,GBR,05-Mar-20,34,0,66647112
United Kingdom,GBR,06-Mar-20,30,0,66647112
United Kingdom,GBR,07-Mar-20,48,1,66647112
United Kingdom,GBR,08-Mar-20,43,1,66647112
United Kingdom,GBR,09-Mar-20,67,0,66647112
United Kingdom,GBR,10-Mar-20,48,1,66647112
United Kingdom,GBR,11-Mar-20,52,4,66647112
United Kingdom,GBR,12-Mar-20,83,0,66647112
United Kingdom,GBR,13-Mar-20,134,2,66647112
United Kingdom,GBR,14-Mar-20,117,1,66647112
United Kingdom,GBR,15-Mar-20,433,18,66647112
United Kingdom,GBR,16-Mar-20,251,15,66647112
United Kingdom,GBR,17-Mar-20,152,22,66647112
United Kingdom,GBR,18-Mar-20,407,16,66647112
United Kingdom,GBR,19-Mar-20,680,34,66647112
United Kingdom,GBR,20-Mar-20,647,43,66647112
United Kingdom,GBR,21-Mar-20,706,36,66647112
United Kingdom,GBR,22-Mar-20,1035,56,66647112
United Kingdom,GBR,23-Mar-20,665,35,66647112
United Kingdom,GBR,24-Mar-20,967,74,66647112
United Kingdom,GBR,25-Mar-20,1427,149,66647112
United Kingdom,GBR,26-Mar-20,1452,186,66647112
United Kingdom,GBR,27-Mar-20,2129,183,66647112
United Kingdom,GBR,28-Mar-20,2885,284,66647112
United Kingdom,GBR,29-Mar-20,2546,294,66647112
United Kingdom,GBR,30-Mar-20,2433,214,66647112
United Kingdom,GBR,31-Mar-20,2619,374,66647112
United Kingdom,GBR,01-Apr-20,3009,382,66647112
United Kingdom,GBR,02-Apr-20,4324,670,66647112
United Kingdom,GBR,03-Apr-20,4244,652,66647112
United Kingdom,GBR,04-Apr-20,4450,714,66647112
United Kingdom,GBR,05-Apr-20,3735,760,66647112
United Kingdom,GBR,06-Apr-20,5903,644,66647112
United Kingdom,GBR,07-Apr-20,3802,568,66647112
United Kingdom,GBR,08-Apr-20,3634,1038,66647112
United Kingdom,GBR,09-Apr-20,5491,1034,66647112
United Kingdom,GBR,10-Apr-20,4344,1103,66647112
United Kingdom,GBR,11-Apr-20,5195,1152,66647112
United Kingdom,GBR,12-Apr-20,8719,839,66647112
United Kingdom,GBR,13-Apr-20,5288,686,66647112
United Kingdom,GBR,14-Apr-20,4342,744,66647112
United Kingdom,GBR,15-Apr-20,5252,1044,66647112
United Kingdom,GBR,16-Apr-20,4603,842,66647112
United Kingdom,GBR,17-Apr-20,4617,1029,66647112
United Kingdom,GBR,18-Apr-20,5599,935,66647112
United Kingdom,GBR,19-Apr-20,5525,1115,66647112
United Kingdom,GBR,20-Apr-20,5850,498,66647112
United Kingdom,GBR,21-Apr-20,4676,559,66647112
United Kingdom,GBR,22-Apr-20,4301,1172,66647112
United Kingdom,GBR,23-Apr-20,4451,837,66647112
United Kingdom,GBR,24-Apr-20,4583,727,66647112
United Kingdom,GBR,25-Apr-20,5386,1005,66647112
United Kingdom,GBR,26-Apr-20,4913,843,66647112
United Kingdom,GBR,27-Apr-20,4463,420,66647112
United Kingdom,GBR,28-Apr-20,4309,338,66647112
United Kingdom,GBR,29-Apr-20,3996,909,66647112
United Kingdom,GBR,30-Apr-20,4076,795,66647112
United Kingdom,GBR,01-May-20,6032,674,66647112
United Kingdom,GBR,02-May-20,6201,739,66647112
United Kingdom,GBR,03-May-20,4806,621,66647112
United Kingdom,GBR,04-May-20,4339,315,66647112
United Kingdom,GBR,05-May-20,3985,288,66647112
United Kingdom,GBR,06-May-20,4406,693,66647112
United Kingdom,GBR,07-May-20,6211,649,66647112
United Kingdom,GBR,08-May-20,5514,539,66647112
United Kingdom,GBR,09-May-20,4649,626,66647112
United Kingdom,GBR,10-May-20,3896,346,66647112
United Kingdom,GBR,11-May-20,3923,268,66647112
United Kingdom,GBR,12-May-20,3877,210,66647112
United Kingdom,GBR,13-May-20,3403,627,66647112
United Kingdom,GBR,14-May-20,3242,494,66647112
United Kingdom,GBR,15-May-20,3446,428,66647112
United Kingdom,GBR,16-May-20,3560,384,66647112
United Kingdom,GBR,17-May-20,3450,468,66647112
United Kingdom,GBR,18-May-20,3534,170,66647112
United Kingdom,GBR,19-May-20,2711,160,66647112
United Kingdom,GBR,20-May-20,2412,545,66647112
United Kingdom,GBR,22-May-20,2615,338,66647112
United Kingdom,GBR,23-May-20,3287,351,66647112
United Kingdom,GBR,24-May-20,2959,282,66647112
United Kingdom,GBR,25-May-20,2405,118,66647112
United Kingdom,GBR,26-May-20,1625,121,66647112
United Kingdom,GBR,27-May-20,4043,134,66647112
United Kingdom,GBR,28-May-20,2013,412,66647112
United Kingdom,GBR,29-May-20,1887,377,66647112
United Kingdom,GBR,30-May-20,2095,324,66647112
United States,USA,21-Jan-20,1,0,329064917
United States,USA,22-Jan-20,0,0,329064917
United States,USA,23-Jan-20,0,0,329064917
United States,USA,24-Jan-20,0,0,329064917
United States,USA,25-Jan-20,1,0,329064917
United States,USA,26-Jan-20,0,0,329064917
United States,USA,27-Jan-20,3,0,329064917
United States,USA,28-Jan-20,0,0,329064917
United States,USA,29-Jan-20,0,0,329064917
United States,USA,30-Jan-20,0,0,329064917
United States,USA,31-Jan-20,1,0,329064917
United States,USA,01-Feb-20,1,0,329064917
United States,USA,02-Feb-20,1,0,329064917
United States,USA,03-Feb-20,3,0,329064917
United States,USA,04-Feb-20,0,0,329064917
United States,USA,05-Feb-20,0,0,329064917
United States,USA,06-Feb-20,1,0,329064917
United States,USA,07-Feb-20,0,0,329064917
United States,USA,08-Feb-20,0,0,329064917
United States,USA,09-Feb-20,0,0,329064917
United States,USA,10-Feb-20,0,0,329064917
United States,USA,11-Feb-20,1,0,329064917
United States,USA,12-Feb-20,0,0,329064917
United States,USA,13-Feb-20,1,0,329064917
United States,USA,14-Feb-20,1,0,329064917
United States,USA,15-Feb-20,0,0,329064917
United States,USA,16-Feb-20,0,0,329064917
United States,USA,17-Feb-20,0,0,329064917
United States,USA,18-Feb-20,0,0,329064917
United States,USA,19-Feb-20,0,0,329064917
United States,USA,20-Feb-20,0,0,329064917
United States,USA,21-Feb-20,1,0,329064917
United States,USA,22-Feb-20,19,0,329064917
United States,USA,23-Feb-20,0,0,329064917
United States,USA,24-Feb-20,0,0,329064917
United States,USA,25-Feb-20,18,0,329064917
United States,USA,26-Feb-20,0,0,329064917
United States,USA,27-Feb-20,6,0,329064917
United States,USA,28-Feb-20,1,0,329064917
United States,USA,29-Feb-20,6,0,329064917
United States,USA,01-Mar-20,3,1,329064917
United States,USA,02-Mar-20,20,1,329064917
United States,USA,03-Mar-20,14,4,329064917
United States,USA,04-Mar-20,22,3,329064917
United States,USA,05-Mar-20,34,2,329064917
United States,USA,06-Mar-20,74,1,329064917
United States,USA,07-Mar-20,105,2,329064917
United States,USA,08-Mar-20,95,3,329064917
United States,USA,09-Mar-20,121,4,329064917
United States,USA,10-Mar-20,200,5,329064917
United States,USA,11-Mar-20,271,2,329064917
United States,USA,12-Mar-20,287,2,329064917
United States,USA,13-Mar-20,351,10,329064917
United States,USA,14-Mar-20,511,7,329064917
United States,USA,15-Mar-20,777,10,329064917
United States,USA,16-Mar-20,823,12,329064917
United States,USA,17-Mar-20,887,16,329064917
United States,USA,18-Mar-20,1766,23,329064917
United States,USA,19-Mar-20,2988,42,329064917
United States,USA,20-Mar-20,4835,0,329064917
United States,USA,21-Mar-20,5374,110,329064917
United States,USA,22-Mar-20,7123,80,329064917
United States,USA,23-Mar-20,8459,131,329064917
United States,USA,24-Mar-20,11236,119,329064917
United States,USA,25-Mar-20,8789,211,329064917
United States,USA,26-Mar-20,13963,249,329064917
United States,USA,27-Mar-20,16797,246,329064917
United States,USA,28-Mar-20,18695,411,329064917
United States,USA,29-Mar-20,19979,484,329064917
United States,USA,30-Mar-20,18360,318,329064917
United States,USA,31-Mar-20,21595,661,329064917
United States,USA,01-Apr-20,24998,909,329064917
United States,USA,02-Apr-20,27103,1059,329064917
United States,USA,03-Apr-20,28819,915,329064917
United States,USA,04-Apr-20,32425,1104,329064917
United States,USA,05-Apr-20,34272,1344,329064917
United States,USA,06-Apr-20,25398,1146,329064917
United States,USA,07-Apr-20,30561,1342,329064917
United States,USA,08-Apr-20,30613,1906,329064917
United States,USA,09-Apr-20,33323,1922,329064917
United States,USA,10-Apr-20,33901,1873,329064917
United States,USA,11-Apr-20,35527,2087,329064917
United States,USA,12-Apr-20,28391,1831,329064917
United States,USA,13-Apr-20,27620,1500,329064917
United States,USA,14-Apr-20,25023,1541,329064917
United States,USA,15-Apr-20,26922,2408,329064917
United States,USA,16-Apr-20,30148,4928,329064917
United States,USA,17-Apr-20,31667,2299,329064917
United States,USA,18-Apr-20,30833,3770,329064917
United States,USA,19-Apr-20,32922,1856,329064917
United States,USA,20-Apr-20,24601,1772,329064917
United States,USA,21-Apr-20,28065,1857,329064917
United States,USA,22-Apr-20,37289,2524,329064917
United States,USA,23-Apr-20,17588,1721,329064917
United States,USA,24-Apr-20,26543,3179,329064917
United States,USA,25-Apr-20,21352,1054,329064917
United States,USA,26-Apr-20,48529,2172,329064917
United States,USA,27-Apr-20,26857,1687,329064917
United States,USA,28-Apr-20,22541,1369,329064917
United States,USA,29-Apr-20,24132,2110,329064917
United States,USA,30-Apr-20,27326,2611,329064917
United States,USA,01-May-20,29917,2040,329064917
United States,USA,02-May-20,33955,2062,329064917
United States,USA,03-May-20,29288,1317,329064917
United States,USA,04-May-20,24972,1297,329064917
United States,USA,05-May-20,22593,1252,329064917
United States,USA,06-May-20,23841,2144,329064917
United States,USA,07-May-20,24128,2353,329064917
United States,USA,08-May-20,28369,2239,329064917
United States,USA,09-May-20,26957,1510,329064917
United States,USA,10-May-20,25612,1614,329064917
United States,USA,11-May-20,20258,734,329064917
United States,USA,12-May-20,18117,1156,329064917
United States,USA,13-May-20,22048,1703,329064917
United States,USA,14-May-20,20782,1746,329064917
United States,USA,15-May-20,27143,1773,329064917
United States,USA,16-May-20,25508,1662,329064917
United States,USA,17-May-20,24487,1186,329064917
United States,USA,18-May-20,18873,808,329064917
United States,USA,19-May-20,21841,791,329064917
United States,USA,20-May-20,19970,1568,329064917
United States,USA,21-May-20,23285,1518,329064917
United States,USA,22-May-20,25434,1263,329064917
United States,USA,23-May-20,24147,1305,329064917
United States,USA,24-May-20,21236,1080,329064917
United States,USA,25-May-20,20568,633,329064917
United States,USA,26-May-20,19064,500,329064917
United States,USA,27-May-20,18910,696,329064917
United States,USA,28-May-20,18721,1526,329064917
United States,USA,29-May-20,21817,1175,329064917
United States,USA,30-May-20,25337,1219,329064917
Uruguay,URY,15-Mar-20,6,0,3461731
Uruguay,URY,16-Mar-20,2,0,3461731
Uruguay,URY,17-Mar-20,21,0,3461731
Uruguay,URY,18-Mar-20,21,0,3461731
Uruguay,URY,19-Mar-20,29,0,3461731
Uruguay,URY,20-Mar-20,15,0,3461731
Uruguay,URY,21-Mar-20,16,0,3461731
Uruguay,URY,22-Mar-20,25,0,3461731
Uruguay,URY,23-Mar-20,23,0,3461731
Uruguay,URY,24-Mar-20,4,0,3461731
Uruguay,URY,25-Mar-20,27,0,3461731
Uruguay,URY,26-Mar-20,28,0,3461731
Uruguay,URY,27-Mar-20,21,0,3461731
Uruguay,URY,28-Mar-20,0,0,3461731
Uruguay,URY,29-Mar-20,21,0,3461731
Uruguay,URY,30-Mar-20,36,1,3461731
Uruguay,URY,31-Mar-20,29,0,3461731
Uruguay,URY,01-Apr-20,6,0,3461731
Uruguay,URY,02-Apr-20,11,1,3461731
Uruguay,URY,03-Apr-20,18,2,3461731
Uruguay,URY,04-Apr-20,12,0,3461731
Uruguay,URY,05-Apr-20,19,1,3461731
Uruguay,URY,06-Apr-20,17,1,3461731
Uruguay,URY,07-Apr-20,4,0,3461731
Uruguay,URY,08-Apr-20,6,1,3461731
Uruguay,URY,09-Apr-20,9,0,3461731
Uruguay,URY,10-Apr-20,7,0,3461731
Uruguay,URY,11-Apr-20,13,0,3461731
Uruguay,URY,12-Apr-20,7,0,3461731
Uruguay,URY,13-Apr-20,12,1,3461731
Uruguay,URY,14-Apr-20,7,0,3461731
Uruguay,URY,15-Apr-20,11,0,3461731
Uruguay,URY,16-Apr-20,10,1,3461731
Uruguay,URY,17-Apr-20,9,0,3461731
Uruguay,URY,18-Apr-20,6,0,3461731
Uruguay,URY,19-Apr-20,9,0,3461731
Uruguay,URY,20-Apr-20,11,1,3461731
Uruguay,URY,21-Apr-20,7,0,3461731
Uruguay,URY,22-Apr-20,8,2,3461731
Uruguay,URY,23-Apr-20,6,0,3461731
Uruguay,URY,24-Apr-20,8,0,3461731
Uruguay,URY,25-Apr-20,6,0,3461731
Uruguay,URY,26-Apr-20,33,2,3461731
Uruguay,URY,27-Apr-20,10,1,3461731
Uruguay,URY,28-Apr-20,14,0,3461731
Uruguay,URY,29-Apr-20,5,0,3461731
Uruguay,URY,30-Apr-20,5,0,3461731
Uruguay,URY,01-May-20,13,2,3461731
Uruguay,URY,02-May-20,5,0,3461731
Uruguay,URY,03-May-20,4,0,3461731
Uruguay,URY,04-May-20,3,0,3461731
Uruguay,URY,05-May-20,2,0,3461731
Uruguay,URY,06-May-20,13,0,3461731
Uruguay,URY,07-May-20,3,0,3461731
Uruguay,URY,08-May-20,11,0,3461731
Uruguay,URY,09-May-20,10,1,3461731
Uruguay,URY,10-May-20,8,0,3461731
Uruguay,URY,11-May-20,5,1,3461731
Uruguay,URY,12-May-20,4,0,3461731
Uruguay,URY,13-May-20,6,0,3461731
Uruguay,URY,14-May-20,2,0,3461731
Uruguay,URY,15-May-20,5,0,3461731
Uruguay,URY,16-May-20,8,0,3461731
Uruguay,URY,17-May-20,1,0,3461731
Uruguay,URY,18-May-20,1,1,3461731
Uruguay,URY,19-May-20,3,0,3461731
Uruguay,URY,20-May-20,1,0,3461731
Uruguay,URY,21-May-20,8,0,3461731
Uruguay,URY,22-May-20,3,0,3461731
Uruguay,URY,23-May-20,4,0,3461731
Uruguay,URY,24-May-20,11,2,3461731
Uruguay,URY,25-May-20,5,0,3461731
Uruguay,URY,26-May-20,18,0,3461731
Uruguay,URY,27-May-20,2,0,3461731
Uruguay,URY,28-May-20,14,0,3461731
Uruguay,URY,29-May-20,8,0,3461731
Uruguay,URY,30-May-20,5,0,3461731
Uzbekistan,UZB,16-Mar-20,6,0,32981715
Uzbekistan,UZB,17-Mar-20,2,0,32981715
Uzbekistan,UZB,18-Mar-20,8,0,32981715
Uzbekistan,UZB,19-Mar-20,7,0,32981715
Uzbekistan,UZB,20-Mar-20,0,0,32981715
Uzbekistan,UZB,21-Mar-20,10,0,32981715
Uzbekistan,UZB,22-Mar-20,0,0,32981715
Uzbekistan,UZB,23-Mar-20,13,0,32981715
Uzbekistan,UZB,24-Mar-20,3,0,32981715
Uzbekistan,UZB,25-Mar-20,6,0,32981715
Uzbekistan,UZB,26-Mar-20,10,0,32981715
Uzbekistan,UZB,27-Mar-20,18,0,32981715
Uzbekistan,UZB,28-Mar-20,21,0,32981715
Uzbekistan,UZB,29-Mar-20,29,1,32981715
Uzbekistan,UZB,30-Mar-20,12,0,32981715
Uzbekistan,UZB,31-Mar-20,4,1,32981715
Uzbekistan,UZB,01-Apr-20,24,0,32981715
Uzbekistan,UZB,02-Apr-20,14,0,32981715
Uzbekistan,UZB,03-Apr-20,3,0,32981715
Uzbekistan,UZB,04-Apr-20,37,0,32981715
Uzbekistan,UZB,05-Apr-20,39,0,32981715
Uzbekistan,UZB,06-Apr-20,76,0,32981715
Uzbekistan,UZB,07-Apr-20,55,0,32981715
Uzbekistan,UZB,08-Apr-20,107,0,32981715
Uzbekistan,UZB,09-Apr-20,51,1,32981715
Uzbekistan,UZB,10-Apr-20,27,0,32981715
Uzbekistan,UZB,11-Apr-20,42,0,32981715
Uzbekistan,UZB,12-Apr-20,172,1,32981715
Uzbekistan,UZB,13-Apr-20,69,0,32981715
Uzbekistan,UZB,14-Apr-20,133,0,32981715
Uzbekistan,UZB,15-Apr-20,167,0,32981715
Uzbekistan,UZB,16-Apr-20,137,0,32981715
Uzbekistan,UZB,17-Apr-20,78,0,32981715
Uzbekistan,UZB,18-Apr-20,70,0,32981715
Uzbekistan,UZB,19-Apr-20,45,1,32981715
Uzbekistan,UZB,20-Apr-20,70,0,32981715
Uzbekistan,UZB,21-Apr-20,92,0,32981715
Uzbekistan,UZB,22-Apr-20,35,1,32981715
Uzbekistan,UZB,23-Apr-20,24,1,32981715
Uzbekistan,UZB,24-Apr-20,62,0,32981715
Uzbekistan,UZB,25-Apr-20,58,1,32981715
Uzbekistan,UZB,26-Apr-20,29,0,32981715
Uzbekistan,UZB,27-Apr-20,22,0,32981715
Uzbekistan,UZB,28-Apr-20,17,0,32981715
Uzbekistan,UZB,29-Apr-20,35,0,32981715
Uzbekistan,UZB,30-Apr-20,63,1,32981715
Uzbekistan,UZB,01-May-20,44,0,32981715
Uzbekistan,UZB,02-May-20,48,0,32981715
Uzbekistan,UZB,03-May-20,33,0,32981715
Uzbekistan,UZB,04-May-20,22,1,32981715
Uzbekistan,UZB,05-May-20,40,0,32981715
Uzbekistan,UZB,06-May-20,18,0,32981715
Uzbekistan,UZB,07-May-20,26,0,32981715
Uzbekistan,UZB,08-May-20,65,0,32981715
Uzbekistan,UZB,09-May-20,38,0,32981715
Uzbekistan,UZB,10-May-20,51,0,32981715
Uzbekistan,UZB,11-May-20,31,0,32981715
Uzbekistan,UZB,12-May-20,91,0,32981715
Uzbekistan,UZB,13-May-20,38,0,32981715
Uzbekistan,UZB,14-May-20,65,1,32981715
Uzbekistan,UZB,15-May-20,33,0,32981715
Uzbekistan,UZB,16-May-20,46,0,32981715
Uzbekistan,UZB,17-May-20,50,0,32981715
Uzbekistan,UZB,18-May-20,12,1,32981715
Uzbekistan,UZB,19-May-20,49,1,32981715
Uzbekistan,UZB,20-May-20,78,0,32981715
Uzbekistan,UZB,21-May-20,70,0,32981715
Uzbekistan,UZB,22-May-20,56,0,32981715
Uzbekistan,UZB,23-May-20,72,0,32981715
Uzbekistan,UZB,24-May-20,54,0,32981715
Uzbekistan,UZB,25-May-20,32,0,32981715
Uzbekistan,UZB,26-May-20,97,0,32981715
Uzbekistan,UZB,27-May-20,72,1,32981715
Uzbekistan,UZB,28-May-20,0,0,32981715
Uzbekistan,UZB,29-May-20,111,0,32981715
Uzbekistan,UZB,30-May-20,69,0,32981715
Venezuela,VEN,15-Mar-20,10,0,28515829
Venezuela,VEN,16-Mar-20,5,0,28515829
Venezuela,VEN,17-Mar-20,18,0,28515829
Venezuela,VEN,18-Mar-20,0,0,28515829
Venezuela,VEN,19-Mar-20,0,0,28515829
Venezuela,VEN,20-Mar-20,0,0,28515829
Venezuela,VEN,21-Mar-20,3,0,28515829
Venezuela,VEN,22-Mar-20,0,0,28515829
Venezuela,VEN,23-Mar-20,0,0,28515829
Venezuela,VEN,24-Mar-20,48,0,28515829
Venezuela,VEN,25-Mar-20,7,0,28515829
Venezuela,VEN,26-Mar-20,15,0,28515829
Venezuela,VEN,27-Mar-20,1,1,28515829
Venezuela,VEN,28-Mar-20,12,0,28515829
Venezuela,VEN,29-Mar-20,0,0,28515829
Venezuela,VEN,30-Mar-20,0,0,28515829
Venezuela,VEN,31-Mar-20,16,2,28515829
Venezuela,VEN,01-Apr-20,0,0,28515829
Venezuela,VEN,02-Apr-20,8,0,28515829
Venezuela,VEN,03-Apr-20,1,0,28515829
Venezuela,VEN,04-Apr-20,0,0,28515829
Venezuela,VEN,05-Apr-20,0,2,28515829
Venezuela,VEN,06-Apr-20,4,0,28515829
Venezuela,VEN,07-Apr-20,11,0,28515829
Venezuela,VEN,08-Apr-20,7,2,28515829
Venezuela,VEN,09-Apr-20,1,1,28515829
Venezuela,VEN,10-Apr-20,4,1,28515829
Venezuela,VEN,11-Apr-20,4,0,28515829
Venezuela,VEN,12-Apr-20,0,0,28515829
Venezuela,VEN,13-Apr-20,6,0,28515829
Venezuela,VEN,14-Apr-20,8,0,28515829
Venezuela,VEN,15-Apr-20,4,0,28515829
Venezuela,VEN,16-Apr-20,4,0,28515829
Venezuela,VEN,17-Apr-20,7,0,28515829
Venezuela,VEN,18-Apr-20,23,0,28515829
Venezuela,VEN,19-Apr-20,0,0,28515829
Venezuela,VEN,20-Apr-20,29,0,28515829
Venezuela,VEN,21-Apr-20,0,0,28515829
Venezuela,VEN,22-Apr-20,29,1,28515829
Venezuela,VEN,23-Apr-20,3,0,28515829
Venezuela,VEN,24-Apr-20,10,0,28515829
Venezuela,VEN,25-Apr-20,20,0,28515829
Venezuela,VEN,26-Apr-20,5,0,28515829
Venezuela,VEN,27-Apr-20,2,0,28515829
Venezuela,VEN,28-Apr-20,4,0,28515829
Venezuela,VEN,29-Apr-20,0,0,28515829
Venezuela,VEN,30-Apr-20,2,0,28515829
Venezuela,VEN,01-May-20,2,0,28515829
Venezuela,VEN,02-May-20,2,0,28515829
Venezuela,VEN,03-May-20,10,0,28515829
Venezuela,VEN,04-May-20,12,0,28515829
Venezuela,VEN,05-May-20,4,0,28515829
Venezuela,VEN,06-May-20,6,0,28515829
Venezuela,VEN,07-May-20,12,0,28515829
Venezuela,VEN,08-May-20,2,0,28515829
Venezuela,VEN,09-May-20,7,0,28515829
Venezuela,VEN,10-May-20,14,0,28515829
Venezuela,VEN,11-May-20,12,0,28515829
Venezuela,VEN,12-May-20,8,0,28515829
Venezuela,VEN,13-May-20,1,0,28515829
